bookURL,img,name,price,rating,stock
https://books.toscrape.com/catalogue/the-pioneer-woman-cooks-dinnertime-comfort-classics-freezer-food-16-minute-meals-and-other-delicious-ways-to-solve-supper_943/index.html,../../media/cache/fd/af/fdaf3c3104c559941c01e840fecd2659.jpg,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",£56.41,1,
https://books.toscrape.com/catalogue/the-secret-of-dreadwillow-carse_944/index.html,../../media/cache/7b/fd/7bfde4a3d6793f13e9a2d8851a398847.jpg,The Secret of Dreadwillow Carse,£56.13,1,
bookURL,img,name,price,rating,stock
https://books.toscrape.com/catalogue/set-me-free_988/index.html,../../media/cache/b8/e9/b8e91bd2fc74c3954118999238abb4b8.jpg,Set Me Free,£17.46,5,"
    "
https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,../../media/cache/ce/5f/ce5f052c65cc963cf4422be096e915c9.jpg,Sapiens: A Brief History of Humankind,£54.23,5,"
    "
https://books.toscrape.com/catalogue/sharp-objects_997/index.html,../../media/cache/c0/59/c05972805aa7201171b8fc71a5b00292.jpg,Sharp Objects,£47.82,4,"
    "
https://books.toscrape.com/catalogue/shakespeares-sonnets_989/index.html,../../media/cache/4d/7a/4d7a79a8be80a529b277ed5c4d8ba482.jpg,Shakespeare's Sonnets,£20.66,4,"
    "
https://books.toscrape.com/catalogue/the-black-maria_991/index.html,../../media/cache/d1/7a/d17a3e313e52e1be5651719e4fba1d16.jpg,The Black Maria,£52.15,1,"
    "
https://books.toscrape.com/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,../../media/cache/e1/1b/e11bea016d0ae1d7e2dd46fb3cb870b7.jpg,The Dirty Little Secrets of Getting Your Dream Job,£33.34,4,"
    "
https://books.toscrape.com/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,../../media/cache/d1/2d/d12d26739b5369a6b5b3024e4d08f907.jpg,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,£22.60,4,"
    "
https://books.toscrape.com/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,../../media/cache/97/36/9736132a43b8e6e3989932218ef309ed.jpg,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",£17.93,3,"
    "
https://books.toscrape.com/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,../../media/cache/a0/7e/a07ed8f1c23f7b4baf7102722680bd30.jpg,"Starving Hearts (Triangular Trade Trilogy, #1)",£13.99,2,"
    "
https://books.toscrape.com/catalogue/soumission_998/index.html,../../media/cache/ee/cf/eecfe998905e455df12064dba399c075.jpg,Soumission,£50.10,1,"
    "
https://books.toscrape.com/catalogue/the-requiem-red_995/index.html,../../media/cache/6b/07/6b07b77236b7c80f42bd90bf325e69f6.jpg,The Requiem Red,£22.65,1,"
    "
https://books.toscrape.com/catalogue/tipping-the-velvet_999/index.html,../../media/cache/08/e9/08e94f3731d7d6b760dfbfbc02ca5c62.jpg,Tipping the Velvet,£53.74,1,"
    "
https://books.toscrape.com/catalogue/a-light-in-the-attic_1000/index.html,../../media/cache/fe/72/fe72f0532301ec28892ae79a629a293c.jpg,A Light in the Attic,£51.77,3,"
    "
https://books.toscrape.com/catalogue/its-only-the-himalayas_981/index.html,../../media/cache/6d/41/6d418a73cc7d4ecfd75ca11d854041db.jpg,It's Only the Himalayas,£45.17,2,"
    "
https://books.toscrape.com/catalogue/libertarianism-for-beginners_982/index.html,../../media/cache/91/a4/91a46253e165d144ef5938f2d456b88f.jpg,Libertarianism for Beginners,£51.33,2,"
    "
https://books.toscrape.com/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,../../media/cache/e8/1f/e81f850db9b9622c65619c9f15748de7.jpg,Mesaerion: The Best Science Fiction Stories 1800-1849,£37.59,1,"
    "
https://books.toscrape.com/catalogue/olio_984/index.html,../../media/cache/b1/0e/b10eabab1e1c811a6d47969904fd5755.jpg,Olio,£23.88,1,"
    "
https://books.toscrape.com/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,../../media/cache/ad/96/ad96e9c9f1664cbcb0e9627b007fb6f9.jpg,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",£57.25,3,"
    "
https://books.toscrape.com/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,../../media/cache/97/27/97275841c81e66d53bf9313cba06f23e.jpg,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),£52.29,5,"
    "
https://books.toscrape.com/catalogue/rip-it-up-and-start-again_986/index.html,../../media/cache/81/7f/817f5089c0e6e62738dce2931e7323d3.jpg,Rip it Up and Start Again,£35.02,5,"
    "
https://books.toscrape.com/catalogue/sophies-world_966/index.html,../../media/cache/d7/39/d73914232130fdf90d66f02fd9798f2b.jpg,Sophie's World,£15.94,5,"
    "
https://books.toscrape.com/catalogue/penny-maybe_965/index.html,../../media/cache/b1/4b/b14be641ab97a330891455a769d52fd3.jpg,Penny Maybe,£33.29,3,"
    "
https://books.toscrape.com/catalogue/in-a-dark-dark-wood_963/index.html,../../media/cache/95/84/95840dfd67c020067c99d70451147e20.jpg,"In a Dark, Dark Wood",£19.63,1,"
    "
https://books.toscrape.com/catalogue/you-cant-bury-them-all-poems_961/index.html,../../media/cache/b7/44/b7440aa88046b0bf8cba50d59295518e.jpg,You can't bury them all: Poems,£33.63,2,"
    "
https://books.toscrape.com/catalogue/maude-1883-1993she-grew-up-with-the-country_964/index.html,../../media/cache/65/bf/65bfa3acc93b0e558a1c3de1b1164742.jpg,Maude (1883-1993):She Grew Up with the country,£18.02,2,"
    "
https://books.toscrape.com/catalogue/behind-closed-doors_962/index.html,../../media/cache/a5/85/a58571db229f2e8f75ea38861eca7f39.jpg,Behind Closed Doors,£52.22,4,"
    "
https://books.toscrape.com/catalogue/the-bear-and-the-piano_967/index.html,../../media/cache/d0/87/d0876dcd1a6530a4cb54903aad7a3e28.jpg,The Bear and the Piano,£36.89,1,"
    "
https://books.toscrape.com/catalogue/the-elephant-tree_968/index.html,../../media/cache/4b/80/4b80a3d9148e224ed4d6cd4d33f43728.jpg,The Elephant Tree,£23.82,5,"
    "
https://books.toscrape.com/catalogue/the-five-love-languages-how-to-express-heartfelt-commitment-to-your-mate_969/index.html,../../media/cache/7c/10/7c10101fe1759c5a17ba57e4bef9e764.jpg,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,£31.05,3,"
    "
https://books.toscrape.com/catalogue/wall-and-piece_971/index.html,../../media/cache/df/34/df346322ddfdd3b4da0e34cad17f49dc.jpg,Wall and Piece,£44.18,4,"
    "
https://books.toscrape.com/catalogue/the-four-agreements-a-practical-guide-to-personal-freedom_970/index.html,../../media/cache/2b/1b/2b1bfecae9d512cb6ee943ccf786216f.jpg,The Four Agreements: A Practical Guide to Personal Freedom,£17.66,5,"
    "
https://books.toscrape.com/catalogue/aladdin-and-his-wonderful-lamp_973/index.html,../../media/cache/a8/3c/a83c460fab82f35a37c0846729485547.jpg,Aladdin and His Wonderful Lamp,£53.13,3,"
    "
https://books.toscrape.com/catalogue/worlds-elsewhere-journeys-around-shakespeares-globe_972/index.html,../../media/cache/7b/d9/7bd93db091d736d0c6ff9d578e3ba3d7.jpg,Worlds Elsewhere: Journeys Around Shakespeare’s Globe,£40.30,5,"
    "
https://books.toscrape.com/catalogue/americas-cradle-of-quarterbacks-western-pennsylvanias-football-factory-from-johnny-unitas-to-joe-montana_974/index.html,../../media/cache/a3/2a/a32ab3b8c024c6c2b274a86b185e7585.jpg,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,£22.50,3,"
    "
https://books.toscrape.com/catalogue/birdsong-a-story-in-pictures_975/index.html,../../media/cache/af/2f/af2fe2419ea136f2cd567aa92082c3ae.jpg,Birdsong: A Story in Pictures,£54.64,3,"
    "
bookURL,img,name,price,rating,stock
https://books.toscrape.com/catalogue/set-me-free_988/index.html,../../media/cache/b8/e9/b8e91bd2fc74c3954118999238abb4b8.jpg,Set Me Free,£17.46,5,
https://books.toscrape.com/catalogue/olio_984/index.html,../../media/cache/b1/0e/b10eabab1e1c811a6d47969904fd5755.jpg,Olio,£23.88,1,
https://books.toscrape.com/catalogue/rip-it-up-and-start-again_986/index.html,../../media/cache/81/7f/817f5089c0e6e62738dce2931e7323d3.jpg,Rip it Up and Start Again,£35.02,5,
https://books.toscrape.com/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,../../media/cache/e8/1f/e81f850db9b9622c65619c9f15748de7.jpg,Mesaerion: The Best Science Fiction Stories 1800-1849,£37.59,1,
https://books.toscrape.com/catalogue/libertarianism-for-beginners_982/index.html,../../media/cache/91/a4/91a46253e165d144ef5938f2d456b88f.jpg,Libertarianism for Beginners,£51.33,2,
https://books.toscrape.com/catalogue/its-only-the-himalayas_981/index.html,../../media/cache/6d/41/6d418a73cc7d4ecfd75ca11d854041db.jpg,It's Only the Himalayas,£45.17,2,
https://books.toscrape.com/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,../../media/cache/97/27/97275841c81e66d53bf9313cba06f23e.jpg,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),£52.29,5,
https://books.toscrape.com/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,../../media/cache/ad/96/ad96e9c9f1664cbcb0e9627b007fb6f9.jpg,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",£57.25,3,
https://books.toscrape.com/catalogue/shakespeares-sonnets_989/index.html,../../media/cache/4d/7a/4d7a79a8be80a529b277ed5c4d8ba482.jpg,Shakespeare's Sonnets,£20.66,4,
https://books.toscrape.com/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,../../media/cache/a0/7e/a07ed8f1c23f7b4baf7102722680bd30.jpg,"Starving Hearts (Triangular Trade Trilogy, #1)",£13.99,2,
https://books.toscrape.com/catalogue/the-black-maria_991/index.html,../../media/cache/d1/7a/d17a3e313e52e1be5651719e4fba1d16.jpg,The Black Maria,£52.15,1,
https://books.toscrape.com/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,../../media/cache/d1/2d/d12d26739b5369a6b5b3024e4d08f907.jpg,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,£22.60,4,
https://books.toscrape.com/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,../../media/cache/e1/1b/e11bea016d0ae1d7e2dd46fb3cb870b7.jpg,The Dirty Little Secrets of Getting Your Dream Job,£33.34,4,
https://books.toscrape.com/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,../../media/cache/97/36/9736132a43b8e6e3989932218ef309ed.jpg,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",£17.93,3,
https://books.toscrape.com/catalogue/the-requiem-red_995/index.html,../../media/cache/6b/07/6b07b77236b7c80f42bd90bf325e69f6.jpg,The Requiem Red,£22.65,1,
https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,../../media/cache/ce/5f/ce5f052c65cc963cf4422be096e915c9.jpg,Sapiens: A Brief History of Humankind,£54.23,5,
https://books.toscrape.com/catalogue/you-cant-bury-them-all-poems_961/index.html,../../media/cache/b7/44/b7440aa88046b0bf8cba50d59295518e.jpg,You can't bury them all: Poems,£33.63,2,
https://books.toscrape.com/catalogue/behind-closed-doors_962/index.html,../../media/cache/a5/85/a58571db229f2e8f75ea38861eca7f39.jpg,Behind Closed Doors,£52.22,4,
https://books.toscrape.com/catalogue/in-a-dark-dark-wood_963/index.html,../../media/cache/95/84/95840dfd67c020067c99d70451147e20.jpg,"In a Dark, Dark Wood",£19.63,1,
https://books.toscrape.com/catalogue/maude-1883-1993she-grew-up-with-the-country_964/index.html,../../media/cache/65/bf/65bfa3acc93b0e558a1c3de1b1164742.jpg,Maude (1883-1993):She Grew Up with the country,£18.02,2,
https://books.toscrape.com/catalogue/sophies-world_966/index.html,../../media/cache/d7/39/d73914232130fdf90d66f02fd9798f2b.jpg,Sophie's World,£15.94,5,
https://books.toscrape.com/catalogue/penny-maybe_965/index.html,../../media/cache/b1/4b/b14be641ab97a330891455a769d52fd3.jpg,Penny Maybe,£33.29,3,
https://books.toscrape.com/catalogue/the-bear-and-the-piano_967/index.html,../../media/cache/d0/87/d0876dcd1a6530a4cb54903aad7a3e28.jpg,The Bear and the Piano,£36.89,1,
https://books.toscrape.com/catalogue/the-elephant-tree_968/index.html,../../media/cache/4b/80/4b80a3d9148e224ed4d6cd4d33f43728.jpg,The Elephant Tree,£23.82,5,
https://books.toscrape.com/catalogue/the-five-love-languages-how-to-express-heartfelt-commitment-to-your-mate_969/index.html,../../media/cache/7c/10/7c10101fe1759c5a17ba57e4bef9e764.jpg,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,£31.05,3,
https://books.toscrape.com/catalogue/the-four-agreements-a-practical-guide-to-personal-freedom_970/index.html,../../media/cache/2b/1b/2b1bfecae9d512cb6ee943ccf786216f.jpg,The Four Agreements: A Practical Guide to Personal Freedom,£17.66,5,
https://books.toscrape.com/catalogue/wall-and-piece_971/index.html,../../media/cache/df/34/df346322ddfdd3b4da0e34cad17f49dc.jpg,Wall and Piece,£44.18,4,
https://books.toscrape.com/catalogue/worlds-elsewhere-journeys-around-shakespeares-globe_972/index.html,../../media/cache/7b/d9/7bd93db091d736d0c6ff9d578e3ba3d7.jpg,Worlds Elsewhere: Journeys Around Shakespeare’s Globe,£40.30,5,
https://books.toscrape.com/catalogue/aladdin-and-his-wonderful-lamp_973/index.html,../../media/cache/a8/3c/a83c460fab82f35a37c0846729485547.jpg,Aladdin and His Wonderful Lamp,£53.13,3,
https://books.toscrape.com/catalogue/americas-cradle-of-quarterbacks-western-pennsylvanias-football-factory-from-johnny-unitas-to-joe-montana_974/index.html,../../media/cache/a3/2a/a32ab3b8c024c6c2b274a86b185e7585.jpg,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,£22.50,3,
https://books.toscrape.com/catalogue/black-dust_976/index.html,../../media/cache/a4/0a/a40af95beab828af1a4757ad1ee17da3.jpg,Black Dust,£34.53,5,
https://books.toscrape.com/catalogue/birdsong-a-story-in-pictures_975/index.html,../../media/cache/af/2f/af2fe2419ea136f2cd567aa92082c3ae.jpg,Birdsong: A Story in Pictures,£54.64,3,
https://books.toscrape.com/catalogue/the-natural-history-of-us-the-fine-art-of-pretending-2_941/index.html,../../media/cache/da/b8/dab87c14168f3ce18530447ec6437361.jpg,The Natural History of Us (The Fine Art of Pretending #2),£45.22,3,
https://books.toscrape.com/catalogue/the-past-never-ends_942/index.html,../../media/cache/9d/f2/9df248dcefeaba9eeb519a59b248f72c.jpg,The Past Never Ends,£56.50,4,
https://books.toscrape.com/catalogue/the-secret-of-dreadwillow-carse_944/index.html,../../media/cache/7b/fd/7bfde4a3d6793f13e9a2d8851a398847.jpg,The Secret of Dreadwillow Carse,£56.13,1,
https://books.toscrape.com/catalogue/the-pioneer-woman-cooks-dinnertime-comfort-classics-freezer-food-16-minute-meals-and-other-delicious-ways-to-solve-supper_943/index.html,../../media/cache/fd/af/fdaf3c3104c559941c01e840fecd2659.jpg,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",£56.41,1,
https://books.toscrape.com/catalogue/the-torch-is-passed-a-harding-family-story_945/index.html,../../media/cache/c7/26/c7260547c468dbe78af92cf3927c2a1c.jpg,The Torch Is Passed: A Harding Family Story,£19.09,1,
https://books.toscrape.com/catalogue/thirst_946/index.html,../../media/cache/8c/54/8c54a50576c204b80165a13545f73028.jpg,Thirst,£17.27,5,
https://books.toscrape.com/catalogue/this-one-summer_947/index.html,../../media/cache/ee/43/ee4364a59d66bafb1b3264419ab3ed9e.jpg,This One Summer,£19.49,4,
https://books.toscrape.com/catalogue/throwing-rocks-at-the-google-bus-how-growth-became-the-enemy-of-prosperity_948/index.html,../../media/cache/f4/21/f4210912ca58ef35f8ad120fe3dfed38.jpg,Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,£31.12,3,
https://books.toscrape.com/catalogue/tsubasa-world-chronicle-2-tsubasa-world-chronicle-2_949/index.html,../../media/cache/8b/ab/8bab133ec9f8248a8d5f5ea5c09d0f56.jpg,Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),£16.28,1,
https://books.toscrape.com/catalogue/unbound-how-eight-technologies-made-us-human-transformed-society-and-brought-our-world-to-the-brink_950/index.html,../../media/cache/27/a1/27a1ebe79d6e6759ec68ea9f427a4f71.jpg,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",£25.52,1,
https://books.toscrape.com/catalogue/unicorn-tracks_951/index.html,../../media/cache/9b/09/9b0935dc936c92900c2dc5d2114da72f.jpg,Unicorn Tracks,£18.78,3,
https://books.toscrape.com/catalogue/unseen-city-the-majesty-of-pigeons-the-discreet-charm-of-snails-other-wonders-of-the-urban-wilderness_952/index.html,../../media/cache/88/a4/88a4b5f7236b8a36ba972be5ebe4f252.jpg,"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",£44.18,4,
https://books.toscrape.com/catalogue/untitled-collection-sabbath-poems-2014_953/index.html,../../media/cache/65/6e/656e79dfd4f8b6bf19ffde2c75ceda81.jpg,Untitled Collection: Sabbath Poems 2014,£14.27,4,
https://books.toscrape.com/catalogue/we-love-you-charlie-freeman_954/index.html,../../media/cache/87/a2/87a2fddd7f6b240c0351e1eb950b6716.jpg,"We Love You, Charlie Freeman",£50.27,5,
https://books.toscrape.com/catalogue/when-we-collided_955/index.html,../../media/cache/17/db/17db3de71e8217d4277a9328b04f56cf.jpg,When We Collided,£31.77,1,
bookURL,img,name,price,rating,stock
https://books.toscrape.com/catalogue/set-me-free_988/index.html,../../media/cache/b8/e9/b8e91bd2fc74c3954118999238abb4b8.jpg,Set Me Free,£17.46,5,N/A
https://books.toscrape.com/catalogue/shakespeares-sonnets_989/index.html,../../media/cache/4d/7a/4d7a79a8be80a529b277ed5c4d8ba482.jpg,Shakespeare's Sonnets,£20.66,4,N/A
https://books.toscrape.com/catalogue/its-only-the-himalayas_981/index.html,../../media/cache/6d/41/6d418a73cc7d4ecfd75ca11d854041db.jpg,It's Only the Himalayas,£45.17,2,N/A
https://books.toscrape.com/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,../../media/cache/e8/1f/e81f850db9b9622c65619c9f15748de7.jpg,Mesaerion: The Best Science Fiction Stories 1800-1849,£37.59,1,N/A
https://books.toscrape.com/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,../../media/cache/ad/96/ad96e9c9f1664cbcb0e9627b007fb6f9.jpg,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",£57.25,3,N/A
https://books.toscrape.com/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,../../media/cache/97/27/97275841c81e66d53bf9313cba06f23e.jpg,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),£52.29,5,N/A
https://books.toscrape.com/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,../../media/cache/a0/7e/a07ed8f1c23f7b4baf7102722680bd30.jpg,"Starving Hearts (Triangular Trade Trilogy, #1)",£13.99,2,N/A
https://books.toscrape.com/catalogue/olio_984/index.html,../../media/cache/b1/0e/b10eabab1e1c811a6d47969904fd5755.jpg,Olio,£23.88,1,N/A
https://books.toscrape.com/catalogue/libertarianism-for-beginners_982/index.html,../../media/cache/91/a4/91a46253e165d144ef5938f2d456b88f.jpg,Libertarianism for Beginners,£51.33,2,N/A
https://books.toscrape.com/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,../../media/cache/97/36/9736132a43b8e6e3989932218ef309ed.jpg,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",£17.93,3,N/A
https://books.toscrape.com/catalogue/the-requiem-red_995/index.html,../../media/cache/6b/07/6b07b77236b7c80f42bd90bf325e69f6.jpg,The Requiem Red,£22.65,1,N/A
https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,../../media/cache/ce/5f/ce5f052c65cc963cf4422be096e915c9.jpg,Sapiens: A Brief History of Humankind,£54.23,5,N/A
https://books.toscrape.com/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,../../media/cache/e1/1b/e11bea016d0ae1d7e2dd46fb3cb870b7.jpg,The Dirty Little Secrets of Getting Your Dream Job,£33.34,4,N/A
https://books.toscrape.com/catalogue/the-black-maria_991/index.html,../../media/cache/d1/7a/d17a3e313e52e1be5651719e4fba1d16.jpg,The Black Maria,£52.15,1,N/A
https://books.toscrape.com/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,../../media/cache/d1/2d/d12d26739b5369a6b5b3024e4d08f907.jpg,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,£22.60,4,N/A
https://books.toscrape.com/catalogue/you-cant-bury-them-all-poems_961/index.html,../../media/cache/b7/44/b7440aa88046b0bf8cba50d59295518e.jpg,You can't bury them all: Poems,£33.63,2,N/A
https://books.toscrape.com/catalogue/rip-it-up-and-start-again_986/index.html,../../media/cache/81/7f/817f5089c0e6e62738dce2931e7323d3.jpg,Rip it Up and Start Again,£35.02,5,N/A
https://books.toscrape.com/catalogue/in-a-dark-dark-wood_963/index.html,../../media/cache/95/84/95840dfd67c020067c99d70451147e20.jpg,"In a Dark, Dark Wood",£19.63,1,N/A
https://books.toscrape.com/catalogue/behind-closed-doors_962/index.html,../../media/cache/a5/85/a58571db229f2e8f75ea38861eca7f39.jpg,Behind Closed Doors,£52.22,4,N/A
https://books.toscrape.com/catalogue/maude-1883-1993she-grew-up-with-the-country_964/index.html,../../media/cache/65/bf/65bfa3acc93b0e558a1c3de1b1164742.jpg,Maude (1883-1993):She Grew Up with the country,£18.02,2,N/A
https://books.toscrape.com/catalogue/penny-maybe_965/index.html,../../media/cache/b1/4b/b14be641ab97a330891455a769d52fd3.jpg,Penny Maybe,£33.29,3,N/A
https://books.toscrape.com/catalogue/sophies-world_966/index.html,../../media/cache/d7/39/d73914232130fdf90d66f02fd9798f2b.jpg,Sophie's World,£15.94,5,N/A
https://books.toscrape.com/catalogue/the-bear-and-the-piano_967/index.html,../../media/cache/d0/87/d0876dcd1a6530a4cb54903aad7a3e28.jpg,The Bear and the Piano,£36.89,1,N/A
https://books.toscrape.com/catalogue/the-four-agreements-a-practical-guide-to-personal-freedom_970/index.html,../../media/cache/2b/1b/2b1bfecae9d512cb6ee943ccf786216f.jpg,The Four Agreements: A Practical Guide to Personal Freedom,£17.66,5,N/A
https://books.toscrape.com/catalogue/the-five-love-languages-how-to-express-heartfelt-commitment-to-your-mate_969/index.html,../../media/cache/7c/10/7c10101fe1759c5a17ba57e4bef9e764.jpg,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,£31.05,3,N/A
https://books.toscrape.com/catalogue/worlds-elsewhere-journeys-around-shakespeares-globe_972/index.html,../../media/cache/7b/d9/7bd93db091d736d0c6ff9d578e3ba3d7.jpg,Worlds Elsewhere: Journeys Around Shakespeare’s Globe,£40.30,5,N/A
https://books.toscrape.com/catalogue/wall-and-piece_971/index.html,../../media/cache/df/34/df346322ddfdd3b4da0e34cad17f49dc.jpg,Wall and Piece,£44.18,4,N/A
https://books.toscrape.com/catalogue/aladdin-and-his-wonderful-lamp_973/index.html,../../media/cache/a8/3c/a83c460fab82f35a37c0846729485547.jpg,Aladdin and His Wonderful Lamp,£53.13,3,N/A
https://books.toscrape.com/catalogue/americas-cradle-of-quarterbacks-western-pennsylvanias-football-factory-from-johnny-unitas-to-joe-montana_974/index.html,../../media/cache/a3/2a/a32ab3b8c024c6c2b274a86b185e7585.jpg,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,£22.50,3,N/A
https://books.toscrape.com/catalogue/the-elephant-tree_968/index.html,../../media/cache/4b/80/4b80a3d9148e224ed4d6cd4d33f43728.jpg,The Elephant Tree,£23.82,5,N/A
https://books.toscrape.com/catalogue/birdsong-a-story-in-pictures_975/index.html,../../media/cache/af/2f/af2fe2419ea136f2cd567aa92082c3ae.jpg,Birdsong: A Story in Pictures,£54.64,3,N/A
https://books.toscrape.com/catalogue/black-dust_976/index.html,../../media/cache/a4/0a/a40af95beab828af1a4757ad1ee17da3.jpg,Black Dust,£34.53,5,N/A
https://books.toscrape.com/catalogue/foolproof-preserving-a-guide-to-small-batch-jams-jellies-pickles-condiments-and-more-a-foolproof-guide-to-making-small-batch-jams-jellies-pickles-condiments-and-more_978/index.html,../../media/cache/9f/58/9f58d3ff6d58589eaf325b1a33c303a0.jpg,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",£30.52,3,N/A
https://books.toscrape.com/catalogue/chase-me-paris-nights-2_977/index.html,../../media/cache/6c/84/6c84fcf7a53b02b6e763de7272934842.jpg,Chase Me (Paris Nights #2),£25.27,5,N/A
https://books.toscrape.com/catalogue/how-music-works_979/index.html,../../media/cache/1d/40/1d4087ff0a63f09fae9cd8433d21c2c4.jpg,How Music Works,£37.32,2,N/A
https://books.toscrape.com/catalogue/in-her-wake_980/index.html,../../media/cache/27/92/2792ef951651ff1eae40a410cac41e0f.jpg,In Her Wake,£12.84,1,N/A
https://books.toscrape.com/catalogue/the-natural-history-of-us-the-fine-art-of-pretending-2_941/index.html,../../media/cache/da/b8/dab87c14168f3ce18530447ec6437361.jpg,The Natural History of Us (The Fine Art of Pretending #2),£45.22,3,N/A
https://books.toscrape.com/catalogue/the-past-never-ends_942/index.html,../../media/cache/9d/f2/9df248dcefeaba9eeb519a59b248f72c.jpg,The Past Never Ends,£56.50,4,N/A
https://books.toscrape.com/catalogue/the-secret-of-dreadwillow-carse_944/index.html,../../media/cache/7b/fd/7bfde4a3d6793f13e9a2d8851a398847.jpg,The Secret of Dreadwillow Carse,£56.13,1,N/A
https://books.toscrape.com/catalogue/the-torch-is-passed-a-harding-family-story_945/index.html,../../media/cache/c7/26/c7260547c468dbe78af92cf3927c2a1c.jpg,The Torch Is Passed: A Harding Family Story,£19.09,1,N/A
https://books.toscrape.com/catalogue/the-pioneer-woman-cooks-dinnertime-comfort-classics-freezer-food-16-minute-meals-and-other-delicious-ways-to-solve-supper_943/index.html,../../media/cache/fd/af/fdaf3c3104c559941c01e840fecd2659.jpg,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",£56.41,1,N/A
https://books.toscrape.com/catalogue/thirst_946/index.html,../../media/cache/8c/54/8c54a50576c204b80165a13545f73028.jpg,Thirst,£17.27,5,N/A
https://books.toscrape.com/catalogue/this-one-summer_947/index.html,../../media/cache/ee/43/ee4364a59d66bafb1b3264419ab3ed9e.jpg,This One Summer,£19.49,4,N/A
